date,us_base,us_behavioral,us_adj_total,tw_base,tw_behavioral,tw_adj_total,divergence_base,divergence_behavioral
2014-02-04,28.755115812357918,26.385187398924835,-2.369928413433083,61.804650933494955,61.804650933494955,0.0,33.04953512113704,35.41946353457012
2014-02-05,26.377573175298714,23.370752015663474,-3.0068211596352405,55.8822323497871,55.8822323497871,0.0,29.50465917448839,32.51148033412363
2014-02-06,36.78234040053506,36.78234040053506,0.0,51.497775231706996,51.497775231706996,0.0,14.715434831171933,14.715434831171933
2014-02-07,45.05485947650118,45.05485947650118,0.0,51.973373883363,51.973373883363,0.0,6.918514406861824,6.918514406861824
2014-02-10,45.44839685695999,45.44839685695999,0.0,49.50969487987366,49.50969487987366,0.0,4.061298022913675,4.061298022913675
2014-02-11,52.37520542145012,52.37520542145012,0.0,50.05742119338993,50.05742119338993,0.0,2.317784228060191,2.317784228060191
2014-02-12,51.39193097712128,51.39193097712128,0.0,54.865084398539565,54.865084398539565,0.0,3.4731534214182886,3.4731534214182886
2014-02-13,52.953881725400564,52.953881725400564,0.0,51.82070877385654,51.82070877385654,0.0,1.1331729515440259,1.1331729515440259
2014-02-14,56.07667421265786,56.07667421265786,0.0,55.092771740774694,55.092771740774694,0.0,0.9839024718831695,0.9839024718831695
2014-02-18,56.77767714778556,56.77767714778556,0.0,52.55075990025332,52.55075990025332,0.0,4.226917247532242,4.226917247532242
2014-02-19,51.39450252741219,51.39450252741219,0.0,55.785312674104844,55.785312674104844,0.0,4.390810146692651,4.390810146692651
2014-02-20,54.705841683357676,54.705841683357676,0.0,56.74354534195955,56.74354534195955,0.0,2.0377036586018775,2.0377036586018775
2014-02-21,55.34902037479291,55.34902037479291,0.0,59.30402108440084,59.30402108440084,0.0,3.95500070960793,3.95500070960793
2014-02-24,59.703784791733916,59.703784791733916,0.0,57.153417866141254,57.153417866141254,0.0,2.5503669255926624,2.5503669255926624
2014-02-25,61.871747078938256,62.79427954495745,0.9225324660191916,56.348633046756525,56.348633046756525,0.0,5.523114032181731,6.445646498200922
2014-02-26,60.06581345710153,60.09404177952982,0.028228322428290653,58.44450076757058,58.44450076757058,0.0,1.6213126895309458,1.6495410119592364
2014-02-27,62.3165401887318,63.7561995758227,1.4396593870908987,57.73741262865896,57.73741262865896,0.0,4.579127560072841,6.01878694716374
2014-02-28,62.42893525131317,63.6521549984675,1.2232197471543316,61.31989973278982,61.31989973278982,0.0,1.1090355185233491,2.3322552656776807
2014-03-03,56.05128372884229,56.05128372884229,0.0,56.18158567628891,56.18158567628891,0.0,0.13030194744661827,0.13030194744661827
2014-03-04,66.89505681835246,73.17732444400566,6.282267625653205,54.660686038421126,54.660686038421126,0.0,12.234370779931332,18.516638405584537
2014-03-05,66.51902861656811,71.81834480466769,5.299316188099581,58.072942851432614,58.072942851432614,0.0,8.446085765135493,13.745401953235074
2014-03-06,65.98470686209569,71.12658219622102,5.141875334125331,65.26919317376169,68.36979215024309,3.1005989764813933,0.7155136883339992,2.7567900459779366
2014-03-07,63.89083061313437,66.3722699484139,2.481439335279532,69.01697734311256,75.79506007498358,6.778082731871024,5.126146729978188,9.42279012656968
2014-03-10,61.037962329040624,61.55232731594151,0.5143649869008868,59.268609398574895,59.268609398574895,0.0,1.769352930465729,2.283717917366616
2014-03-11,57.60084528503112,57.60084528503112,0.0,60.261595922899765,60.36318640218422,0.10159047928445375,2.660750637868645,2.762341117153099
2014-03-12,56.50974825419446,56.50974825419446,0.0,59.365398780217376,59.365398780217376,0.0,2.855650526022913,2.855650526022913
2014-03-13,49.876379432721826,49.876379432721826,0.0,63.037323795543486,63.92511339447901,0.8877895989355267,13.16094436282166,14.048733961757186
2014-03-14,45.01736493535922,45.01736493535922,0.0,57.33948251410508,57.33948251410508,0.0,12.32211757874586,12.32211757874586
2014-03-17,52.37453533013296,52.37453533013296,0.0,58.62992701073158,58.62992701073158,0.0,6.2553916805986205,6.2553916805986205
2014-03-18,57.531995272377245,57.531995272377245,0.0,61.1405183067229,61.439065022185936,0.2985467154630328,3.6085230343456587,3.9070697498086915
2014-03-19,55.211701564972635,55.211701564972635,0.0,59.90084116958759,59.90084116958759,0.0,4.689139604614958,4.689139604614958
2014-03-20,57.89279149423733,57.89279149423733,0.0,57.33183281239853,57.33183281239853,0.0,0.5609586818387982,0.5609586818387982
2014-03-21,55.68408843184841,55.68408843184841,0.0,57.42157414533373,57.42157414533373,0.0,1.73748571348532,1.73748571348532
2014-03-24,53.18528707801024,53.18528707801024,0.0,54.86517404931506,54.86517404931506,0.0,1.6798869713048177,1.6798869713048177
2014-03-25,57.551531086568524,57.551531086568524,0.0,56.49006220113354,56.49006220113354,0.0,1.0614688854349836,1.0614688854349836
2014-03-26,53.61302121257493,53.61302121257493,0.0,59.38089244699139,59.38089244699139,0.0,5.767871234416461,5.767871234416461
2014-03-27,52.57065563845242,52.57065563845242,0.0,59.60798163719802,59.60798163719802,0.0,7.037325998745601,7.037325998745601
2014-03-28,54.500049759154855,54.500049759154855,0.0,59.70826108709836,59.70826108709836,0.0,5.208211327943502,5.208211327943502
2014-03-31,59.759667491850244,59.759667491850244,0.0,58.17915649238762,58.17915649238762,0.0,1.580510999462625,1.580510999462625
2014-04-01,60.423533417170646,60.423533417170646,0.0,61.285423264366955,61.7881137969228,0.502690532555846,0.8618898471963092,1.3645803797521552
2014-04-02,60.40344149466548,60.447746540193485,0.04430504552800585,63.29212600597707,64.38333312911405,1.0912071231369822,2.888684511311588,3.9355865889205646
2014-04-03,59.6454427071248,59.6454427071248,0.0,64.69394521875525,65.68235487039654,0.988409651641291,5.048502511630446,6.036912163271737
2014-04-04,52.54654976789195,52.54654976789195,0.0,62.275827175377344,62.275827175377344,0.0,9.729277407485391,9.729277407485391
2014-04-07,46.18389155624063,46.18389155624063,0.0,60.91662966381964,61.096089883581264,0.17946021976162285,14.73273810757901,14.912198327340633
2014-04-08,49.444366333568816,49.444366333568816,0.0,58.775422735556845,58.775422735556845,0.0,9.331056401988029,9.331056401988029
2014-04-09,55.86109809424751,55.86109809424751,0.0,61.56557805283336,61.99672053347166,0.4311424806383002,5.70447995858585,6.13562243922415
2014-04-10,45.39505073063269,45.39505073063269,0.0,63.87816520619729,65.11304458558836,1.2348793793910673,18.483114475564598,19.717993854955665
2014-04-11,41.37092108257873,41.37092108257873,0.0,58.59086188602838,58.59086188602838,0.0,17.219940803449646,17.219940803449646
2014-04-14,45.06225219518522,45.06225219518522,0.0,53.54950067259456,53.54950067259456,0.0,8.487248477409338,8.487248477409338
2014-04-15,48.340858344442765,48.340858344442765,0.0,57.668798600947966,57.668798600947966,0.0,9.327940256505201,9.327940256505201
2014-04-16,55.773488101403224,55.773488101403224,0.0,59.158931346708115,59.158931346708115,0.0,3.3854432453048915,3.3854432453048915
2014-04-17,56.808749185441705,56.808749185441705,0.0,61.946416798345545,62.54546527853821,0.5990484801926641,5.13766761290384,5.736716093096504
2014-04-21,58.850956081547906,58.850956081547906,0.0,59.725693035279576,59.725693035279576,0.0,0.87473695373167,0.87473695373167
2014-04-22,61.28441333566441,61.46333066750666,0.1789173318422499,63.649536413739575,65.29418268075977,1.6446462670201996,2.3651230780751646,3.8308520132531143
2014-04-23,59.77161483896545,59.77161483896545,0.0,66.96648518819367,69.77885164673445,2.8123664585407795,7.194870349228225,10.007236807769004
2014-04-24,60.98688818165326,61.14711582999151,0.16022764833824965,64.58883419550448,65.73687222420317,1.1480380286986929,3.6019460138512116,4.589756394211655
2014-04-25,56.80990263177763,56.80990263177763,0.0,65.02809816282404,65.03832384028648,0.010225677462443628,8.218195531046405,8.228421208508848
2014-04-28,57.80116150242917,57.80116150242917,0.0,56.715216489743376,56.715216489743376,0.0,1.0859450126857908,1.0859450126857908
2014-04-29,59.164052234633594,59.164052234633594,0.0,56.016051471977754,56.016051471977754,0.0,3.1480007626558404,3.1480007626558404
2014-04-30,60.229877705227956,60.229877705227956,0.0,56.48244341326635,56.48244341326635,0.0,3.7474342919616035,3.7474342919616035
2014-05-01,60.309032829663806,60.33684578433355,0.02781295466974143,59.286683795547106,59.286683795547106,0.0,1.0223490341167008,1.0501619887864422
2014-05-02,59.88253674518908,59.88253674518908,0.0,53.818342929417256,53.818342929417256,0.0,6.064193815771823,6.064193815771823
2014-05-05,61.04171456130892,61.285254540405354,0.24353997909643255,52.47237689339899,52.47237689339899,0.0,8.569337667909934,8.812877647006367
2014-05-06,57.7288206676463,57.7288206676463,0.0,55.900850438641456,55.900850438641456,0.0,1.8279702290048476,1.8279702290048476
2014-05-07,60.88090048082663,61.125523881444735,0.24462340061810295,56.43817622447301,56.43817622447301,0.0,4.442724256353621,4.687347656971724
