date,spy_fwd_5d,spy_fwd_10d,spy_fwd_20d,spy_fwd_60d,taiex_fwd_5d,taiex_fwd_10d,taiex_fwd_20d,taiex_fwd_60d
2010-04-06,0.006636603304587707,0.015457219941253264,-0.012768549119074102,-0.1287708621042124,-0.007407020215329685,-0.023391663909264393,-0.019639926926929174,-0.09398174476985877
2010-04-07,0.02390983767513033,0.019432010551565737,-0.01301123050405284,-0.12767103620020426,-0.003035051073363104,-0.016160325822950128,-0.05231358390816321,-0.1068386314512646
2010-04-08,0.021217277031557735,0.018944055209446864,-0.04908658434181612,-0.13541955864366595,0.01419037627694486,-0.009793303651073115,-0.059337755776793566,-0.09020792045128412
2010-04-09,-0.001589428635010104,0.018903722031354597,-0.06934332446326608,-0.135429518882502,0.002414737756752272,-0.010768627356327443,-0.06486996451932125,-0.08058169003885984
2010-04-12,0.0005846767168249389,0.013445957535199948,-0.02989809895913509,-0.10961373277305408,-0.0324634324957932,0.004975556501248812,-0.05580606403279387,-0.07012660093262735
2010-04-13,0.008762463641505791,-0.011265903949261191,-0.033380725335108274,-0.10147874708314386,-0.01610392579786568,0.014534798516978809,-0.052466218825270694,-0.06167945996335622
2010-04-14,-0.004373263112435688,-0.014935060377002762,-0.030860777577445875,-0.10492890000407795,-0.013165231900798657,-0.0019241571636230415,-0.06106232072964557,-0.060302800876447904
2010-04-15,-0.0022259923262546444,-0.003545055595953528,-0.04369699752377143,-0.10508687673989148,-0.023648104427948846,-0.01442627821035014,-0.04911563393430329,-0.06420628611663348
2010-04-16,0.02052577492077967,-0.004608221815038505,-0.04582785089021757,-0.07689586757562372,-0.013151607430056278,-0.013230524298148527,-0.04184634651018293,-0.05819092681149729
2010-04-19,0.012853765520951299,0.004506979013047641,-0.04891103458413271,-0.08044687051927724,0.038695166936808745,0.012470961186588969,-0.03253024736518306,-0.03269580155082552
2010-04-20,-0.019854394183609014,-0.02779611834554707,-0.07015239943636997,-0.0883371666306837,0.03114020384692595,0.0038415983600477155,-0.039886442409337364,-0.023531543665308963
2010-04-21,-0.010608189669136903,-0.03182482080199256,-0.07376112449445937,-0.11182289709138649,0.011391040425974941,-0.036747103246729806,-0.053985058414150466,-0.0357934552099517
2010-04-22,-0.0013220060450103155,-0.06676582409353093,-0.11138658250056632,-0.10923428502761623,0.009445186985779896,-0.050034454733945855,-0.06946741426707503,-0.039369766001561834
2010-04-23,-0.024628478136938026,-0.08660979893044807,-0.10426065721335676,-0.10519539073199624,-7.996858350933778e-05,-0.05469027636922863,-0.09583883994193465,-0.044355297671614946
2010-04-26,-0.0082408604203692,-0.04276898651779315,-0.11240199128603723,-0.11347805085503926,-0.025247258854161125,-0.06048069541676182,-0.10240202865800241,-0.05468280252916691
2010-04-27,-0.008102596302845377,-0.022366803647390632,-0.08997331700858857,-0.07173567999830421,-0.026474193698426074,-0.06604112292667541,-0.13012669990922954,-0.05464344162659995
2010-04-28,-0.02144411436532978,-0.016167174934211048,-0.10227846207055036,-0.07073804960484242,-0.047595975986132966,-0.059252174061202645,-0.11312175256301205,-0.051377453735700906
2010-04-29,-0.06553044969915511,-0.04029478919574403,-0.08356773624893721,-0.07255662978645527,-0.058923102003520245,-0.03519711915711654,-0.10068090698923171,-0.03635798272854718
2010-04-30,-0.06354637120747508,-0.04141045764949014,-0.07945442278866954,-0.05663864736811375,-0.05461467524393737,-0.02899950081216396,-0.08856914758079959,-0.027085469583368216
2010-05-03,-0.034815031915974126,-0.05317833993514398,-0.10652270335373326,-0.07472108601741467,-0.036146024602283444,-0.04444691282704227,-0.07270841991093191,-0.02567345091185247
2010-05-04,-0.01438072858279249,-0.04356728242921937,-0.061181262069216924,-0.05705645409735727,-0.040642917704014514,-0.04356069806314322,-0.08087985444776036,-0.018404162357659626
2010-05-05,0.005392578501222989,-0.043314789093441664,-0.05230276669055278,-0.05157803465502153,-0.01223871149341127,-0.017895565355186327,-0.0651158627330185,0.013263821973981349
2010-05-06,0.02700533205740796,-0.04781303509774959,-0.05418811839993798,0.0031564266248500505,0.02521152404964533,-0.020456488795797978,-0.028920156495940152,0.023900090080960723
2010-05-07,0.02363802421965877,-0.01932455402109645,-0.05186113008932414,0.013426562325634883,0.027094956692270467,-0.043529186830599254,-0.029404900154213487,0.045536562414642656
2010-05-10,-0.01902568795245807,-0.07274420049861707,-0.08212814438623328,-0.022834975454493756,-0.008612184455984329,-0.04461998070368178,-0.06613406959606738,0.03820084925460088
2010-05-11,-0.029612401758804974,-0.06915325053755006,-0.0844338104552037,-0.021091949937831922,-0.003041391378636349,-0.0686171292502451,-0.05999250546126489,0.04787051583129864
2010-05-12,-0.048446118099732316,-0.08752634079939448,-0.0706684878632926,-0.03852915580189975,-0.0057269442805636395,-0.05726250650438802,-0.06984746174405077,0.043951423284058544
2010-05-13,-0.07285100166449321,-0.045089832342297465,-0.054401093270991074,-0.021229360598519098,-0.04454496635489613,-0.06787271175528242,-0.07577308710904207,0.02480247961958648
2010-05-14,-0.04197047904068085,-0.0396874402008327,-0.03845837835684518,-0.008564041040101777,-0.0687610654328521,-0.061348729293611015,-0.060812141595573466,0.03375646130810672
2010-05-17,-0.05476036618536417,-0.05634045530278142,-0.01711284772692112,-0.03624366629022646,-0.03632059591930581,-0.029576072186112023,-0.027809987426509752,0.04974776230493716
2010-05-18,-0.04074747951273494,-0.018416329048984048,-0.003914190718566579,-0.028942738731576267,-0.06577578778550264,-0.03901884448813753,-0.017301804961845857,0.04083285708528983
2010-05-19,-0.04106989992160859,-0.00939491642041168,0.0034003437405447645,-0.02625862783421251,-0.051832403510657654,-0.048080729209729944,-0.005738743943578095,0.03580161807748916
2010-05-20,0.02994251125982439,-0.0066952011917563725,0.04390538084324547,0.011485129083866896,-0.024415325241827435,-0.00864042036247814,0.009250542069164203,0.06292053561017408
2010-05-21,0.002383056878625167,-0.03317772072466829,0.025938147074195506,0.009177947938815878,0.007959650165063614,0.014767085918265366,0.054969040182929474,0.0972005757091694
2010-05-24,-0.001671628083389387,-0.010120124233962469,0.022108101750146325,0.02416052142686098,0.00699872146756908,-0.02251888092471488,0.03959589733385904,0.08307820252236442
2010-05-25,0.023279741243116492,-0.01641576331063943,0.017897645407038976,0.005317004608797138,0.028640815499675565,0.009260019761838212,0.06996235052870503,0.11821692820554519
2010-05-26,0.03303158749381985,0.018474892689911204,0.007101497427430603,0.008132830914981959,0.003956762828447813,-0.013349373846369916,0.05895338173101017,0.10625808912063262
2010-05-27,-0.03557258007222697,-0.009750928667492609,-0.021459174883721732,-0.028262652320258375,0.01616969319783501,-0.008475640026199383,0.03196807533866286,0.09445450846316872
2010-05-28,-0.03547623571574343,0.001279856054620998,-0.012145854329380201,-0.030519594520267868,0.00675367883236877,0.0005716582023413963,0.02816472484037935,0.09329406978741228
2010-06-01,-0.008462642541505194,0.04156966121552541,-0.026263802086276433,-0.010098832544104486,-0.018841169284560033,0.02259881934388619,0.005492990947034926,0.06141168165892852
2010-06-02,-0.03879242689348317,0.014774225325454804,-0.059991760939473227,-0.04168683749499513,-0.017237930273073854,0.044480647220220826,0.008108981453571973,0.0686562691655268
2010-06-03,-0.01409123881605967,0.01291661063833871,-0.0673934341202912,-0.030183306393998466,-0.02425316695529134,0.018046895192341816,-0.004013391726987781,0.04926858445099125
2010-06-04,0.026774074306875617,0.050941646608082314,-0.038698396725855067,-0.00944533451499563,-0.006140549331984935,0.03961692768965319,0.012985077236534748,0.05400032217208062
2010-06-07,0.03810802090256438,0.061144503044730625,-0.020196570428840932,0.003043626562073909,0.03207248650997885,0.06354575760740588,0.05457649065919079,0.06404865105245738
2010-06-08,0.050459322970213716,0.032557714095529544,-4.8251802983734216e-05,0.02209714113766359,0.04223575972733107,0.06014538332866004,0.05347735531048947,0.0721840590927596
2010-06-09,0.05572849581887551,0.03488609052252989,0.015273747916313418,0.03715971544212349,0.06280113915105012,0.07328101119161712,0.07596213831453569,0.09179577171821718
2010-06-10,0.027393862918882794,-0.011167084573329267,-0.006196090620411598,0.02077542755214945,0.043351472651610434,0.04078943190657558,0.06481413051511353,0.09028972075911135
2010-06-11,0.023537380720798806,-0.011823536678983393,-0.010357367162493358,0.004391121839896428,0.046040189073900395,0.0275773018472385,0.04658677032556802,0.08102747642747099
2010-06-14,0.022190833399146292,-0.013408549370905187,0.00613410639356049,0.013015521191432011,0.03049521376532005,0.004896186710246386,0.02842949041018028,0.06727662998844952
2010-06-15,-0.017041696411496332,-0.06512618966132266,-0.016324113227320414,-0.004930219646823608,0.01718385061554084,-0.016727799869578175,0.03494067966758463,0.0532930211200231
2010-06-16,-0.01974220207078836,-0.07367745888594024,-0.015703995593828624,0.00044991575612396417,,,,
2010-06-17,-0.03753277967094171,-0.07928593915348936,-0.04434238999585849,0.00995441776675765,0.00986061423394613,-0.03482272827500288,0.0251125794117375,0.042545188012197865
2010-06-18,-0.034547753766335565,-0.0852949767698814,-0.039738559001939344,0.008234328758636167,-0.00245558741439611,-0.021669224692406397,0.022882323843386843,0.0529818577946215
2010-06-21,-0.034826552544666156,-0.07665409681733293,-0.02629951922633278,0.014989187975429141,-0.017650265658538,-0.025616984240822815,0.0018688983028356532,0.05968644075112772
2010-06-22,-0.04891814136396566,-0.03157786286752451,-0.02281601067071415,0.031760276886635186,-0.024841480788190595,-0.00843336253664606,0.013050603189838084,0.06829656172523912
2010-06-23,-0.05502150243445114,-0.0189512090130749,0.0021054438230734274,0.03535829778045785,-0.033338762176176484,-0.006289729807844036,0.015713312276120606,0.07671573168533508
2010-06-24,-0.04338138338703379,0.005027132365201137,0.027834683094180912,0.06890202989106231,-0.044247039521235876,0.002498066298538104,0.010072617622863822,0.06717617440478563
2010-06-25,-0.052563162187996726,0.0014837122426116789,0.03420844853539595,0.06229918867224615,-0.019260934185586054,0.023083150032113586,0.03833059753323331,0.0914577058892081
2010-06-28,-0.04333681617842311,0.01980825573950029,0.037384984797742105,0.06042191011072706,-0.008109859761529226,0.01849930749166684,0.038217307266168676,0.09147964775424966
2010-06-29,0.018232161973217753,0.05220177942124904,0.06352530763823361,0.08533012376715488,0.016826103580376506,0.023418641657876327,0.04370403701119252,0.10410466710705069
2010-06-30,0.038170491195620215,0.06258453262120622,0.06849448030240413,0.11833663725217058,0.02798191477008638,0.05254748332182024,0.0621390480424977,0.11913269135079685
2010-07-01,0.05060377763045398,0.03795266157389143,0.07308351251031486,0.11796147354051056,0.048909192806850355,0.06209771970657996,0.07512079431102592,0.12579994973158093
2010-07-02,0.057045358881572916,0.049804490640127375,0.10332695311128526,0.12802243623755727,0.04317568830862961,0.045538328815002416,0.058642054867798166,0.11742331975669296
2010-07-06,0.06600554195644714,0.05453490118647175,0.09089104473648857,0.11872124464648404,0.006483446927932679,0.021666688767832065,0.054189685569415946,0.09172813755420317
2010-07-07,0.03336136759047359,0.009047554636405053,0.06464989727949289,0.08134041237904643,0.023896887872028483,0.02214231123897914,0.05815941320901863,0.09334685978804447
2010-07-08,0.02351640855970527,0.02146341041301869,0.053098506287947655,0.07524806786604077,0.012573564032208884,0.007555676742891704,0.04310763889000291,0.08349850954764193
2010-07-09,-0.0120417576311177,0.022693467663211342,0.04103361881793388,0.05927182007822873,0.002264853881136286,0.01490342940418965,0.041328491224593034,0.07830886653484437
2010-07-12,-0.006850101729888647,0.032676254134482274,0.045913035430103166,0.07989679876701894,0.0013456710158417096,0.019359855848172236,0.05169673813794251,0.07341762216722958
2010-07-13,-0.010760395062227701,0.017235327287575375,0.02480375337609453,0.06375307278025666,0.01508543621481584,0.019821209549647056,0.0499274267126768,0.09037392338697958
2010-07-14,-0.023528858070978487,0.010761745929771083,-0.003191892937564611,0.06256676395977467,-0.0017136262975621097,0.009112714507099273,0.023399917109957924,0.07380998736395239
2010-07-15,-0.0020058282695979424,0.005561861197639573,-0.009573242046873043,0.06823381706813092,-0.004955578011868522,0.012261653859913846,0.0162592366902774,0.07004563405864261
2010-07-16,0.03515859659315401,0.033846293994904464,0.015469899679299903,0.09951736710160297,0.012610015680099229,0.01253299443134459,0.0296180147413192,0.06682564854726403
2010-07-19,0.039798982946299244,0.05098326683525811,0.009041145384605098,0.0964342808592733,0.017989976242725136,0.034229433233887274,0.038090979767380295,0.05756856226997509
2010-07-20,0.028300244157293042,0.03447599838479709,0.010232158483151288,0.09283988622221817,0.004665393833735543,0.03183327513673562,0.028404857110204906,0.051170669674528435
2010-07-21,0.03511686370270861,0.055103788109494234,0.025403646574905236,0.10291207298986293,0.010844924953256285,0.035236876092509695,0.028931402590765876,0.06676253172518432
2010-07-22,0.007582899461342496,0.030970366194651433,-0.014434488813128477,0.08103536642209241,0.017302978129741797,0.03528535739289329,0.03425354916553469,0.07030180772801442
2010-07-23,-0.0012677309569456563,0.017933185000808427,-0.026084566336416426,0.07701472410122978,-7.606210442512307e-05,0.02603702091726756,0.021399874903318183,0.03856600347306238
2010-07-26,0.010756198142517714,0.012817939061371186,-0.03979964070415043,0.05194412591761921,0.015952472391820516,0.03172273471851028,0.024202964205378263,0.03323026279694963
2010-07-27,0.006005788934305922,0.007440191945260022,-0.05396707532319023,0.06231317747870713,0.027041721024478882,0.029521073773632,0.02486184172009187,0.04860733819595353
2010-07-28,0.019308857876482177,-0.013805072187907386,-0.044121501441539146,0.07157276821531244,0.02413026027744203,0.014158183122127577,-0.006144054481347472,0.04449942288940667
2010-07-29,0.02321145659162349,-0.015051389505252644,-0.04587887824803383,0.07882474928516015,0.01767652277614573,0.003949159602282926,-0.014008225135843322,0.04732273625164729
2010-07-30,0.019225288451079736,-0.017774783758808033,-0.030924387107153062,0.08221104847842797,0.02611506938882746,0.01687354427355703,-0.004860354390800348,0.07040004600565863
2010-08-02,0.002039800421350213,-0.03990750640298002,-0.06606951107092296,0.058492215640692624,0.015522637874547662,0.0037337426391150785,-0.021547801663205912,0.054545858509928324
2010-08-03,0.0014258397185504812,-0.023435865055834504,-0.061575168922711865,0.06053985210786261,0.0024140720852896536,-0.0033226472814383845,-0.04288386565702962,0.04191110665219777
2010-08-04,-0.03248664995747763,-0.02814902369728456,-0.03992245323157928,0.05367657476612675,-0.009737117964479514,-0.006090850941809389,-0.03818168767483843,0.04783704390733612
2010-08-05,-0.03739485699694156,-0.04404089244133258,-0.02995141519532485,0.055598729544468206,-0.013488925868522239,-0.0009966413800702734,-0.027218522174009552,0.04412814273479504
2010-08-06,-0.036302152849952085,-0.04324227953840587,-0.013346293999970005,0.060276785385189324,-0.009006324330442794,-0.004519472416115944,-0.016712856561399314,0.052296060240501374
2010-08-09,-0.04186191686866292,-0.05195166647056526,-0.0296489202813619,0.06301089125259174,-0.011608697625989262,-0.007288557535938822,-0.017865504630054208,0.03861707870748776
2010-08-10,-0.024826306440597135,-0.06095375959726146,-0.017529495280799945,0.0730753793948069,-0.005722903864262441,-0.004525630579335416,-0.011576192313467515,0.03976050371788897
2010-08-11,0.004483272773447844,-0.0307408083317664,0.014822179128588742,0.12456124706487515,0.0036821202620207494,-0.020018807658755744,-0.005537590733347142,0.05862157364008591
2010-08-12,-0.006904217677102031,-0.03129857579807782,0.02623604572996907,0.13575443175507762,0.012663096052368372,-0.017886747118987745,0.000734378125909041,0.07912712274940792
2010-08-13,-0.0072015587758941235,-0.013387564410804242,0.040716394431794534,0.13697497493920463,0.00452762921145311,-0.02137325608159446,-0.00018630258361029828,0.06830059374280717
2010-08-16,-0.010530579860605793,-0.027249462778243472,0.04055038544689271,0.12932778780641385,0.004370880318021797,-0.02518750065714459,0.0188988340363474,0.06351783249197296
2010-08-17,-0.03704719825326552,-0.03905458177517229,0.03184589887113409,0.1201172460603741,0.0012041646031877296,-0.039693104561554504,0.025407694586572438,0.06550670217122723
2010-08-18,-0.03506686677614668,-0.0121144391695579,0.02969262728519939,0.11386484017191689,-0.02361397841239732,-0.03228749505267925,0.03025206117565782,0.06472022859071047
2010-08-19,-0.02456395299949432,0.014738577345624782,0.04831487842332072,0.12016579334561883,-0.03016782510436844,-0.026248040677424145,0.02154264895547242,0.048822257227054466
2010-08-20,-0.006230877666651868,0.031247185049118054,0.06780852869307252,0.12222236698926503,-0.0257841442483564,-0.012248741996870316,0.02914237124543151,0.03952650606973607
2010-08-23,-0.016896816189915453,0.023524904164088145,0.06973672164166422,0.10896750889483164,-0.02942974707292101,-0.010654603786838357,0.026458390943559174,0.04216165546214734
2010-08-24,-0.0020846125773408275,0.04624294571248977,0.08051918753786391,0.1262476180870562,-0.04084808135107121,-0.007082615033308537,0.032208803706474276,0.03965655650734479
2010-08-25,0.023786547291525295,0.0470080530079211,0.06760681060147,0.13840064977402622,-0.008883286372923349,0.01477703555801102,0.06017306624529151,0.07063070336104249
2010-08-26,0.04029226771552641,0.0593935552179532,0.09697507473690159,0.14923453761968886,0.004041714152622333,0.01896026266855877,0.0620150495449856,0.08015586992450596
2010-08-27,0.037713048104948355,0.05483810753944973,0.07506729622042307,0.13076439206274815,0.013893637812990578,0.021649677601443873,0.06068043849036142,0.08442388581810523
2010-08-30,0.041116457580115284,0.06969911157158282,0.09470967556690257,0.1307960921591944,0.01934444542212166,0.04522545076433859,0.057903147521068066,0.07588332338310333
2010-08-31,0.048428512977084726,0.07378200603451779,0.09280083459152144,0.14750237480528994,0.0352034601206086,0.06779166062158071,0.0820095743902658,0.08938330763891345
2010-09-01,0.022681979732815938,0.042319746448782114,0.057911417843281354,0.10119912701211664,0.023872387182683363,0.06462617348500777,0.07427092253279688,0.08890404943702768
2010-09-02,0.0183614625381896,0.03308862186507744,0.05255836641974554,0.09434465885777632,0.014858494727509441,0.04907891498995687,0.06778520616434158,0.07658880658166578
2010-09-03,0.016502692594812185,0.03545352091527221,0.031283127978308345,0.07425648125618256,0.007649756837594168,0.04190438929531659,0.05311321961891702,0.06857524066181275
